Flowable,CAS No,Formula,Synonyms,Unit,Class,Context,Flow UUID,Description
"Gold, Au 7.1E-4%, in ore",007440-57-5,Au,"Gold, Au 7.1E-4%, in ore",kg,Raw materials,Raw materials,825A0F72-1E1C-44C9-8141-3AAE7DE1395D,
"Gold, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore",007440-57-5,"Gold, Silver, Zinc, Copper and Lead in oreAu and Ag, Zn, Cu, Pb","Gold, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore",kg,Raw materials,Raw materials,2748933C-41E9-4ED4-B047-3506E8C050DA,
"Gold, Au 9.7E-5%, Ag 7.6E-5%, in ore",007440-57-5,Gold and Silver in oreAu,"Gold, Au 9.7E-5%, Ag 7.6E-5%, in ore",kg,Raw materials,Raw materials,26D0D969-2A75-40F5-B280-7C5539FC34C0,
Granite,219714-96-2,Chemical C16H14F5N5O5S  ,Granite,kg,Raw materials,Raw materials,60099C2D-0E99-4BFE-BA60-E56652BD9180,
Graphite,,,Graphite,kg,Raw materials,Raw materials,B29813A4-9EEA-4DA8-8203-CA41A9D9384E,
Gravel,,,Gravel,kg,Raw materials,Raw materials,90345D0C-131A-465A-92D4-D00C90D881E9,
Gypsum,013397-24-5,CaSO4*2H2O,Gypsum,kg,Raw materials,Raw materials,13831D71-ECD1-4003-90EB-FFA78CE76EC0,
Hafnium,007440-58-6,Hf,Hafnium,kg,Raw materials,Raw materials,97DB5597-2B01-4933-8AC1-5BDB98D68F99,
Hardmaking of forest land,,,Hardmaking of forest land,m2a,Raw materials,Raw materials,992A9A54-4972-4FDB-BB4B-F513C4EE7E1B,
Helium,007440-59-7,He,Helium,kg,Raw materials,Raw materials,36B99C6A-6376-4A60-9F7A-39F74410E701,
Holmium,007440-60-0,Ho,Holmium,kg,Raw materials,Raw materials,3A0457F0-47C2-4392-BDB6-932E9E077F72,
Ilmenite,,,Ilmenite,kg,Raw materials,Raw materials,C6A47E53-38F6-4656-8EDC-A7873186C2A4,
Indium,007440-74-6,In,Indium,kg,Raw materials,Raw materials,47122C06-749D-4893-B9E4-AB6A6F5EC61D,
Inert rock,,,Inert rock,kg,Raw materials,Raw materials,522812D0-0986-41B0-B15B-889DEE32C368,
Iodine,014362-44-8,I,Iodine,kg,Raw materials,Raw materials,CF812438-7347-42A2-AA5C-B67DB3459802,
Iridium,012154-84-6,Ir,Iridium,kg,Raw materials,Raw materials,4B11AB75-FD65-402E-BAB7-AE209881F0D4,
Iron,007439-89-6,Fe,Iron,kg,Raw materials,Raw materials,8B29B78B-2B9E-432C-AE49-FE84E3928631,
Iron ore,,,Iron ore,kg,Raw materials,Raw materials,8CBDC7F7-7D61-467F-868D-06A4833CCDD2,
Kaolin ore,,,Kaolin ore,kg,Raw materials,Raw materials,DB782BDC-4D2A-4754-93CF-4B7AE1DAA98E,
Kaolinite,066649-37-4,Al4Si4O10(OH)824% in crude ore,Kaolinite,kg,Raw materials,Raw materials,27C97758-6372-49C3-A304-4EC14A95CFAE,
Kieserite,014567-64-7,Chemical H2MgO5S 25% in crude ore,Kieserite,kg,Raw materials,Raw materials,1068AD1F-5C16-4183-B522-2BCC60C283EF,
Krypton,007439-90-9,Kr,Krypton,kg,Raw materials,Raw materials,53E12C94-04EA-469F-938B-92B836BB3763,
Kyanite,,,Kyanite,kg,Raw materials,Raw materials,1CCE939B-A1AD-4DC4-AA42-A8BC0E9E27E8,
Land use II-III,,,Land use II-III,m2a,Raw materials,Raw materials,8DF97FC1-B336-4AC5-B37B-6916B4357380,
Land use II-IV,,,Land use II-IV,m2a,Raw materials,Raw materials,E050C3F5-AA9A-44C1-AB27-CB21142344E2,
Land use III-IV,,,Land use III-IV,m2a,Raw materials,Raw materials,3F2D77A6-9522-4968-BF1B-CA29B35C5C25,
Land use IV-IV,,,Land use IV-IV,m2a,Raw materials,Raw materials,C290BCA5-50B9-43C8-9E3A-E6359A1264D3,
Lanthanum,007439-91-0,La,Lanthanum,kg,Raw materials,Raw materials,392E59DB-5146-45CC-BED6-A71DB71A4D8E,
Laterite,,,Laterite,kg,Raw materials,Raw materials,B104FD8B-6C65-4453-9865-82D49087FF98,
Lead,007439-92-1,Pb,Lead,kg,Raw materials,Raw materials,05B3ACBD-3CF2-4DBE-BF11-0557E5E6E6B0,
Lead ore,,,Lead ore,kg,Raw materials,Raw materials,8D2A5F5B-CFCA-4EC8-9D1B-842B580C0A56,
"Lead, Pb 0.014%, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, in ore",007439-92-1,Pb,"Lead, Pb 0.014%, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, in ore",kg,Raw materials,Raw materials,352A4350-90F5-4438-8EB3-BC0248BF9CD1,
"Lead, Pb 3.6E-1%, in mixed ore",007439-92-1,Pb,"Lead, Pb 3.6E-1%, in mixed ore",kg,Raw materials,Raw materials,6D713C90-407D-4426-9F3E-FB30F2C6B1D7,
Limestone,001317-65-3,Ca(CO3),Limestone,kg,Raw materials,Raw materials,C9E452CF-BDD5-4D70-BB15-3D5F4D5FAA86,
Lithium,007439-93-2,Li,Lithium,kg,Raw materials,Raw materials,A6953378-42E3-40DC-B3E1-3A70C6645F08,
Littering,,,Littering,m2,Raw materials,Raw materials,B88AB1A4-7251-4211-9792-9932FDCBE19F,
Lubricant,,,Lubricant,kg,Raw materials,Raw materials,73485D43-1F57-4AB4-9F38-936D07C3ED40,
Lutetium,007439-94-3,Lu,Lutetium,kg,Raw materials,Raw materials,C0BA58D7-CEAF-4CA2-8307-0032B4A16473,
Magnesite,000546-93-0,MgCO360% in crude ore,Magnesite,kg,Raw materials,Raw materials,9790E745-77F9-41C4-B8E9-D7D7682DB20A,
Magnesium,007439-95-4,Mg,Magnesium,kg,Raw materials,Raw materials,4891F6DD-BF00-49E8-888D-0D5D9765537E,
Magnesium chloride,007786-30-3,MgCl2,Magnesium chloride,kg,Raw materials,Raw materials,6DC04633-8FA7-4494-9CA9-D6B20A853873,
Manganese,007439-96-5,Mn,Manganese,kg,Raw materials,Raw materials,9BCC29CF-89B5-4354-90BC-9CD3AFEDD7B2,
Manganese ore,,,Manganese ore,kg,Raw materials,Raw materials,B72019D9-33B3-4823-8F1C-D4881038B82D,
Mercury,007439-97-6,Hg,Mercury,kg,Raw materials,Raw materials,75332F76-8BFE-4485-A7EC-C4C54C859B82,
"Metamorphous rock, graphite containing",,,"Metamorphous rock, graphite containing",kg,Raw materials,Raw materials,C8E3F28A-F937-434D-A0FA-72152D43A0EC,
Methane,000074-82-8,CH4 Higher heating value (HHV): 55.5 MJ/kgLower heating value (LHV): 50 MJ/kg,Methane,kg,Raw materials,Raw materials,F27471CA-E590-4D5C-8403-5F491F48129A,
Minerals nec. (incl nitrogen and hydrogen),,,Minerals nec. (incl nitrogen and hydrogen),ton,Raw materials,Raw materials,B59BCC06-54EA-4E37-BB69-9EEBB6F1910C,
"Molybdenite (Mo 0,24%)",,,"Molybdenite (Mo 0,24%)",kg,Raw materials,Raw materials,E8D53DBB-7794-47B7-9188-EB38501890C8,
Molybdenum,007439-98-7,Mo,Molybdenum,kg,Raw materials,Raw materials,0FFBD0D1-59ED-4F61-A68A-F829F8AA25A0,
Molybdenum ore,,,Molybdenum ore,kg,Raw materials,Raw materials,61BB585B-6256-45DD-8797-108EE3D2F482,
"Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore",007439-98-7,Mo,"Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore",kg,Raw materials,Raw materials,FE841ED3-EAEC-4094-BC85-D9F12C27A96B,
"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore",007439-98-7,Mo,"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore",kg,Raw materials,Raw materials,707413BF-9E83-43C4-9F51-E6EA24B5F5B1,
"Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore",007439-98-7,Mo,"Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore",kg,Raw materials,Raw materials,C788BD22-605F-4977-B670-DB610DAA1876,
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore",007439-98-7,Mo,"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore",kg,Raw materials,Raw materials,1EE5AA58-500B-4BD5-8514-E69AF70578C1,
"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore",007439-98-7,Mo,"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore",kg,Raw materials,Raw materials,F5409136-FC90-409B-875F-4A493A039929,
"Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore",007439-98-7,Mo,"Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore",kg,Raw materials,Raw materials,974D9E0A-C84E-498A-A02A-C2EC6BA15247,
"Molybdenum, 0.11% in sulfide, Mo 0.41% and Cu 0.36% in crude ore",007439-98-7,Mo,"Molybdenum, 0.11% in sulfide, Mo 0.41% and Cu 0.36% in crude ore",kg,Raw materials,Raw materials,D440452D-99E1-4747-BEB5-26242E123483,
Natural aggregate,,,Natural aggregate,kg,Raw materials,Raw materials,297C628C-5D5E-46FB-A926-E0222DADCF82,
Neodymium,007440-00-8,Nd,Neodymium,kg,Raw materials,Raw materials,30CED3C4-CD49-4DB4-9DA3-6CD7540F684E,
Neon,007440-01-9,Ne,Neon,kg,Raw materials,Raw materials,8FEC84BE-0766-4414-8AFD-877CE31B4215,
Nepheline,,,Nepheline,kg,Raw materials,Raw materials,FDDD5BD0-B95A-459E-97FF-E52B118DAE2E,
Nickel,007440-02-0,Ni,Nickel,kg,Raw materials,Raw materials,75EDE4E3-1AB5-4C7A-9EA2-F75EC0FE3AA1,
Nickel ore,,,Nickel ore,kg,Raw materials,Raw materials,1E1119FA-CF80-4965-B1A3-6B507EE3A961,
"Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore",007440-02-0,Ni,"Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore",kg,Raw materials,Raw materials,20792BAC-853D-43F2-AA79-A15A7A80961B,
"Nickel, 1.13% in sulfides, 0.76% in crude ore",007440-02-0,Ni,"Nickel, 1.13% in sulfides, 0.76% in crude ore",kg,Raw materials,Raw materials,F8EF830F-95BF-4CDE-A2BF-F528D8750F95,
"Nickel, 1.98% in silicates, 1.04% in crude ore",007440-02-0,Ni,"Nickel, 1.98% in silicates, 1.04% in crude ore",kg,Raw materials,Raw materials,834DD59C-9224-4B01-8BB9-BC64990AC2A3,
"Nickel, Ni 2.3E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Cu 3.2E+0% in ore",007440-02-0,Ni,"Nickel, Ni 2.3E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Cu 3.2E+0% in ore",kg,Raw materials,Raw materials,73895ECC-9D76-4279-877F-F4F1C7D38A2F,
"Nickel, Ni 2.5E+0%, in mixed ore",007440-02-0,Ni,"Nickel, Ni 2.5E+0%, in mixed ore",kg,Raw materials,Raw materials,937A101D-1681-46C5-8ACE-9FF3F593846E,
"Nickel, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore",007440-02-0,Ni,"Nickel, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore",kg,Raw materials,Raw materials,189078CD-C8B3-44F3-A827-A2724465FB81,
Niobium,007440-03-1,Nb,Niobium,kg,Raw materials,Raw materials,1D8D8545-15FF-4ACD-9756-DE8C2D8C64A9,
"Nitrogen, atmospheric",,,"Nitrogen, atmospheric",kg,Raw materials,Raw materials,301B2282-90FB-4601-9E74-3F17905696EF,
"Occupation, agriculture",,,"Occupation, agriculture",m2a,Raw materials,Raw materials,2AE42D5A-D530-4631-A27E-2D3741D86A4F,
"Occupation, agriculture, mosaic",,,"Occupation, agriculture, mosaic",m2a,Raw materials,Raw materials,122B4CDC-0F15-4DB6-8984-7BFF4596076D,
"Occupation, annual crop",,,"Occupation, annual crop",m2a,Raw materials,Raw materials,322AC138-364B-4E92-8BDB-0A86A4BD95C6,
"Occupation, annual crop, conservation tillage",,,"Occupation, annual crop, conservation tillage",m2a,Raw materials,Raw materials,C7B64C26-5C72-4C24-BDF9-C4182305E6E0,
"Occupation, annual crop, conventional tillage",,,"Occupation, annual crop, conventional tillage",m2a,Raw materials,Raw materials,E6576882-75CC-4453-AC05-0E0DE2FA0E97,
"Occupation, annual crop, flooded crop",,,"Occupation, annual crop, flooded crop",m2a,Raw materials,Raw materials,3AB83A38-BB37-478D-8E23-71ED99C52254,
"Occupation, annual crop, greenhouse",,,"Occupation, annual crop, greenhouse",m2a,Raw materials,Raw materials,E51A65A6-0FE4-4D81-9011-E08CB30AC361,
"Occupation, annual crop, integrated",,,"Occupation, annual crop, integrated",m2a,Raw materials,Raw materials,90BD256E-C275-469F-897F-E261CF39C563,
"Occupation, annual crop, irrigated",,,"Occupation, annual crop, irrigated",m2a,Raw materials,Raw materials,FB4F29FA-EFF3-4D25-91E2-FE5F1740DC21,
"Occupation, annual crop, irrigated, extensive",,Pd,"Occupation, annual crop, irrigated, extensive",m2a,Raw materials,Raw materials,D2E60B56-EE72-43F7-80F0-22991F396C17,
"Occupation, annual crop, irrigated, intensive",,Pd,"Occupation, annual crop, irrigated, intensive",m2a,Raw materials,Raw materials,97EDC22E-0631-4E03-AD49-2CE50B139165,
"Occupation, annual crop, NA",,Se,"Occupation, annual crop",m2a,Raw materials,Raw materials,8685E4D7-02D2-4B4A-8880-6CC2F5BF6BFA,
"Occupation, annual crop, non-irrigated",,Ag,"Occupation, annual crop, non-irrigated",m2a,Raw materials,Raw materials,B860DDF4-300D-4A3A-9E60-70A4233E7242,
"Occupation, annual crop, non-irrigated, diverse-intensive",,"Silver and Gold in ore, in groundAg and Au","Occupation, annual crop, non-irrigated, diverse-intensive",m2a,Raw materials,Raw materials,03DB960C-6F75-47F3-8AED-AC47AEE9AED7,
"Occupation, annual crop, non-irrigated, extensive",,"Silver and Gold in ore, in groundAg and Au","Occupation, annual crop, non-irrigated, extensive",m2a,Raw materials,Raw materials,DBADABE4-A639-4E90-9C04-913C2B43B1E0,
"Occupation, annual crop, non-irrigated, fallow",,"Silver and Gold in ore, in groundAg","Occupation, annual crop, non-irrigated, fallow",m2a,Raw materials,Raw materials,31447B2B-8486-441A-9312-5E5C5794934E,
"Occupation, annual crop, non-irrigated, intensive",,"Silver and Gold in ore, in groundAg","Occupation, annual crop, non-irrigated, intensive",m2a,Raw materials,Raw materials,00EBB10C-C6A1-49F3-B2E2-86A51D56B749,
"Occupation, annual crop, non-irrigated, monotone-intensive",,"Silver and Gold in ore, in groundAg","Occupation, annual crop, non-irrigated, monotone-intensive",m2a,Raw materials,Raw materials,F43D6C2C-07D9-4A76-8B5D-278662B6A27F,
"Occupation, annual crop, organic",,NaCl,"Occupation, annual crop, organic",m2a,Raw materials,Raw materials,C3776D49-226D-422F-862C-FE3FC9669FA3,
"Occupation, annual crop, reduced tillage",,Tl,"Occupation, annual crop, reduced tillage",m2a,Raw materials,Raw materials,7D599425-700A-4861-BFB1-16D60DA7BD47,
"Occupation, artificial areas",,,"Occupation, artificial areas",m2a,Raw materials,Raw materials,EFB5E74E-D3CB-4EC2-B5C7-AE65D25752D5,
"Occupation, construction site",,,"Occupation, construction site",m2a,Raw materials,Raw materials,A24184FF-50A9-45AA-BCE3-AD67F8A188CE,
"Occupation, cropland fallow (non-use)",,,"Occupation, cropland fallow (non-use)",m2a,Raw materials,Raw materials,80E2E3E6-552A-4480-8970-8C4D8CD4933E,
"Occupation, dump site",,,"Occupation, dump site",m2a,Raw materials,Raw materials,4F3C90C7-D37D-4F08-89C5-6E6A3D48314A,
"Occupation, dump site, benthos",,,"Occupation, dump site, benthos",m2a,Raw materials,Raw materials,E01ACE76-FEB6-44C6-98F5-CE195B2AD90F,
"Occupation, dump site, inert material landfill",,,"Occupation, dump site, inert material landfill",m2a,Raw materials,Raw materials,9C0169F9-6375-4168-87AC-DB12522BF678,
"Occupation, dump site, residual material landfill",,,"Occupation, dump site, residual material landfill",m2a,Raw materials,Raw materials,4B42BA46-9AAE-4F41-83D4-38BB21010FE0,
"Occupation, dump site, sanitary landfill",,,"Occupation, dump site, sanitary landfill",m2a,Raw materials,Raw materials,65ECA60F-DE6F-41A0-8AFB-A63F0FFAD11D,
"Occupation, dump site, slag compartment",,,"Occupation, dump site, slag compartment",m2a,Raw materials,Raw materials,E729D7E4-41FA-4070-AA18-F81158B917CD,
"Occupation, forest, extensive",,,"Occupation, forest, extensive",m2a,Raw materials,Raw materials,BBB55038-092A-4937-B616-4C15C10C53DD,
"Occupation, forest, extensive, NA",,,"Occupation, forest, extensive",m2a,Raw materials,Raw materials,F05AA321-0602-4187-A7DF-D7F5D499A7A6,NA = Namibia
"Occupation, forest, intensive",,,"Occupation, forest, intensive",m2a,Raw materials,Raw materials,F2ED7841-46CD-42F7-9374-28297BCC370A,
"Occupation, forest, intensive, clear-cutting",,,"Occupation, forest, intensive, clear-cutting",m2a,Raw materials,Raw materials,4964725B-DA51-4BA9-AF64-6267D345AD84,
"Occupation, forest, intensive, NA",,,"Occupation, forest, intensive",m2a,Raw materials,Raw materials,964510EE-81F2-4E9B-A109-0805DF64122E,NA = Namibia
"Occupation, forest, intensive, normal",,C7H3F13O,"Occupation, forest, intensive, normal",m2a,Raw materials,Raw materials,26A50C8C-2F2C-492C-BDC7-8CCA0C46A382,
"Occupation, forest, intensive, short-cycle",,C17H17N2+,"Occupation, forest, intensive, short-cycle",m2a,Raw materials,Raw materials,2DB5D68E-E558-4E1E-B92D-BCD48F39B460,
"Occupation, forest, natural",,,"Occupation, forest, natural",m2a,Raw materials,Raw materials,3D3656A4-B958-4469-9CEF-9E6D3E63A7A3,
"Occupation, forest, primary (non-use)",,C9H14O6Synonyms: GLYCERYL TRIACETATE,"Occupation, forest, primary (non-use)",m2a,Raw materials,Raw materials,74610AD7-358B-4A04-A341-7E10177BF9BC,
"Occupation, forest, secondary (non-use)",,C3H5Br2FSynonyms: DibromofluoropropaneCAS number not available,"Occupation, forest, secondary (non-use)",m2a,Raw materials,Raw materials,68BCBE77-E873-42A0-BC5F-3A05F36E4DA9,
"Occupation, forest, unspecified",,C3H2Br2F4Synonyms: DibromotrtrafluoropropaneCAS number not available,"Occupation, forest, unspecified",m2a,Raw materials,Raw materials,CB7438EA-C843-443A-B245-34EE142927B1,
"Occupation, forest, used",,,"Occupation, forest, used",m2a,Raw materials,Raw materials,FDE68040-39F9-48D3-B545-C2A3B3E1EC42,
"Occupation, grassland",,,"Occupation, grassland",m2a,Raw materials,Raw materials,9435CEB9-C8CC-4A44-BF25-530AE390412C,
"Occupation, grassland, natural (non-use)",,,"Occupation, grassland, natural (non-use)",m2a,Raw materials,Raw materials,A0E6FE8F-11BB-4C81-9157-3DC0DF79E056,
"Occupation, grassland, natural, for livestock grazing",,,"Occupation, grassland, natural, for livestock grazing",m2a,Raw materials,Raw materials,2B14803E-ADF8-4776-926C-7DD2BCAB0E65,
"Occupation, grassland/pasture/meadow",,,"Occupation, grassland/pasture/meadow",m2a,Raw materials,Raw materials,DD8B6A30-E5BA-45B5-85FC-79796D8B0003,
"Occupation, grassland/pasture/meadow, NA",,,"Occupation, grassland/pasture/meadow",m2a,Raw materials,Raw materials,22E0E42D-764E-41AC-9106-1D14A22B99B8,NA = Namibia
"Occupation, heterogeneous, agricultural",,Chemical C8H16O2,"Occupation, heterogeneous, agricultural",m2a,Raw materials,Raw materials,BFE9B8A4-1F63-4FBF-BEEA-0ABC0001A33A,
"Occupation, industrial area",,,"Occupation, industrial area",m2a,Raw materials,Raw materials,1D6004E8-E3A0-483F-99BE-ABBBF6017862,
"Occupation, industrial area, benthos",,,"Occupation, industrial area, benthos",m2a,Raw materials,Raw materials,DEF5FE88-AC3E-4ABB-9265-D8D4FA69182C,
"Occupation, industrial area, built up",,,"Occupation, industrial area, built up",m2a,Raw materials,Raw materials,DA850C91-A66A-408C-BB47-4DAE54C64F14,
"Occupation, industrial area, vegetation",,C11H19NOSSynonyms: 2-Octyl-3(2H)-isothiazolone; 2-octyl-3-isothiazolone; Kathon; Microbicide M-8; micro-chek 11; Octhilinone; pancil; RH 893; Skane M-8; skane hq,"Occupation, industrial area, vegetation",m2a,Raw materials,Raw materials,8DE787BD-A3C6-4D6D-9548-4A0514E39F85,
"Occupation, inland waterbody, unspecified",,,"Occupation, inland waterbody, unspecified",m2a,Raw materials,Raw materials,2F753F34-1870-4F1E-AFE5-6665BE55D8B8,
"Occupation, lakes, artificial",,,"Occupation, lakes, artificial",m2a,Raw materials,Raw materials,38AB1814-EEAF-4AC2-8CF9-2503961F0DFB,
"Occupation, mineral extraction site",,,"Occupation, mineral extraction site",m2a,Raw materials,Raw materials,517E2302-37CD-461A-BEAF-C3C739AFABC4,
"Occupation, pasture, man made",,,"Occupation, pasture, man made",m2a,Raw materials,Raw materials,55A15097-1C0A-46E0-8BE6-854B717D6355,
"Occupation, pasture, man made, extensive",,,"Occupation, pasture, man made, extensive",m2a,Raw materials,Raw materials,1611AE21-BD71-42DB-A099-9B97506F68EE,
"Occupation, pasture, man made, intensive",,,"Occupation, pasture, man made, intensive",m2a,Raw materials,Raw materials,408AD2D2-E6E5-4080-B5BB-51240E5F9F60,
"Occupation, pasture, man made, organic",,C9H18O ,"Occupation, pasture, man made, organic",m2a,Raw materials,Raw materials,3B8232D8-6271-40DA-A9B8-A1A48B45F904,
"Occupation, permanent crop",,,"Occupation, permanent crop",m2a,Raw materials,Raw materials,4E0DC537-F936-4A04-91E0-CA71B69641DE,
"Occupation, permanent crop, fruit",,,"Occupation, permanent crop, fruit",m2a,Raw materials,Raw materials,CE7DCB85-EEB3-4E73-9D7D-2B0E870A911B,
"Occupation, permanent crop, fruit, extensive",,C12H12 ,"Occupation, permanent crop, fruit, extensive",m2a,Raw materials,Raw materials,901519CD-E692-4E9A-980A-F74858D28546,
"Occupation, permanent crop, fruit, intensive",,,"Occupation, permanent crop, fruit, intensive",m2a,Raw materials,Raw materials,E34B6C9E-9424-4E83-B987-34C403E24184,
"Occupation, permanent crop, irrigated",,,"Occupation, permanent crop, irrigated",m2a,Raw materials,Raw materials,F968269C-28DD-48A1-80DC-A370469CCD16,
"Occupation, permanent crop, irrigated, extensive",,,"Occupation, permanent crop, irrigated, extensive",m2a,Raw materials,Raw materials,C2D5C429-285C-43FF-B66B-173696597B59,
"Occupation, permanent crop, irrigated, intensive",,,"Occupation, permanent crop, irrigated, intensive",m2a,Raw materials,Raw materials,36CE80F2-7999-4F9F-97C3-40114BAB8DE9,
"Occupation, permanent crop, NA",,,"Occupation, permanent crop",m2a,Raw materials,Raw materials,869DD9B0-F81B-4CAF-86FD-B915A3027D74,NA = Namibia
"Occupation, permanent crop, non-irrigated",,,"Occupation, permanent crop, non-irrigated",m2a,Raw materials,Raw materials,7BC68FDC-F562-405C-AA07-BC4A90B432B7,
"Occupation, permanent crop, non-irrigated, extensive",,,"Occupation, permanent crop, non-irrigated, extensive",m2a,Raw materials,Raw materials,B606C595-0475-4526-AA84-12207FB303A6,
"Occupation, permanent crop, non-irrigated, intensive",,,"Occupation, permanent crop, non-irrigated, intensive",m2a,Raw materials,Raw materials,B09A8DF7-0104-4D6B-9B4D-8BB32DCD1281,
"Occupation, permanent crop, vine",,,"Occupation, permanent crop, vine",m2a,Raw materials,Raw materials,05567B36-D575-4535-8C22-C106977A9B3C,
"Occupation, permanent crop, vine, extensive",,,"Occupation, permanent crop, vine, extensive",m2a,Raw materials,Raw materials,BF7978B9-91ED-4482-AB47-3014511452DB,
"Occupation, permanent crop, vine, intensive",,,"Occupation, permanent crop, vine, intensive",m2a,Raw materials,Raw materials,1540A5B7-D2BA-4D4A-98FD-B5615049FF37,
"Occupation, sea and ocean",,,"Occupation, sea and ocean",m2a,Raw materials,Raw materials,EFF1DCF1-A78B-4554-ADB5-667A14AC7BE1,
"Occupation, seabed, drilling and mining",,,"Occupation, seabed, drilling and mining",m2a,Raw materials,Raw materials,AD12506E-8683-4E40-84FB-AB342EEDA3BD,
"Occupation, seabed, infrastructure",,,"Occupation, seabed, infrastructure",m2a,Raw materials,Raw materials,00168522-B36C-4C19-9795-C9E41E70D15C,
"Occupation, sealed soil",,,"Occupation, sealed soil",m2a,Raw materials,Raw materials,337018AE-E144-4706-9063-231B3DA0397D,
"Occupation, shrub land, sclerophyllous",,,"Occupation, shrub land, sclerophyllous",m2a,Raw materials,Raw materials,33AA0C6D-14CE-470F-917C-FDAFFF036F0A,
"Occupation, sparsely vegetated areas, steppe, tundra, badlands",,,"Occupation, sparsely vegetated areas, steppe, tundra, badlands",m2a,Raw materials,Raw materials,56749230-6718-4051-915D-C5B6FF0835B8,
"Occupation, traffic area",,,"Occupation, traffic area",m2a,Raw materials,Raw materials,7E2C9309-354B-41C6-B71E-8052A8596AD8,
"Occupation, traffic area, rail network",,,"Occupation, traffic area, rail network",m2a,Raw materials,Raw materials,9852F3F8-56EF-4163-8F42-1D5BA6A5DA40,
